util_tier,pay_segment,variant,accepted,revenue,monthly_spend,default_flag,fraud_flag,limit_offered,exp_day
Low (<30%),1-mo delay,treatment,0,0.0,39413.74,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,35329.2,0,0,0.0,8
Low (<30%),1-mo delay,treatment,0,0.0,33035.64,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,98941.75,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,32152.39,0,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,51745.1,1,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,31237.88,0,0,0.0,8
Low (<30%),1-mo delay,treatment,0,0.0,51805.87,0,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,67744.9,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,40883.36,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,31880.77,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,39891.01,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,55448.2,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,65440.54,0,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,48251.35,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,40778.88,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,80424.42,1,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,31019.3,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,34528.46,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,104038.16,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,40428.55,0,0,0.0,6
Low (<30%),1-mo delay,treatment,1,94.49,58993.84,0,0,36109.69,14
Low (<30%),1-mo delay,treatment,0,0.0,27234.0,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,69993.67,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,23869.47,1,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,22998.87,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,66297.24,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,35417.31,1,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,37589.36,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,52625.96,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,36703.53,0,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,25129.73,0,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,31943.01,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,26062.84,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,75836.97,1,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,77537.65,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,27870.07,0,0,0.0,13
Low (<30%),1-mo delay,treatment,1,58.64,52753.87,0,0,27125.81,5
Low (<30%),1-mo delay,treatment,0,0.0,37026.25,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,88024.79,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,138743.67,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,61178.52,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,32820.26,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,23770.69,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,47955.94,1,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,39250.29,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,20628.83,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,44150.1,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,122008.87,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,63482.65,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,23736.39,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,42043.44,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,51143.72,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,54278.27,0,0,0.0,12
Low (<30%),1-mo delay,treatment,1,161.99,18723.61,0,0,36453.04,1
Low (<30%),1-mo delay,treatment,1,96.29,40014.72,0,0,58694.88,13
Low (<30%),1-mo delay,treatment,0,0.0,48347.79,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,38653.41,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,16174.07,1,0,0.0,1
Low (<30%),1-mo delay,treatment,1,26.54,39333.82,0,0,36073.8,8
Low (<30%),1-mo delay,treatment,0,0.0,62801.72,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,31878.13,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,33546.81,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,85354.88,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,38397.61,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,44874.09,0,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,16704.71,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,25065.13,0,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,126817.58,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,97092.79,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,53750.25,0,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,13524.28,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,21803.6,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,21513.29,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,21356.66,0,0,0.0,8
Low (<30%),1-mo delay,treatment,0,0.0,34984.29,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,62694.84,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,30937.07,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,36331.74,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,36390.55,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,66654.71,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,66321.61,1,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,46012.36,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,80409.22,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,35039.65,1,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,101633.45,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,31339.26,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,15860.86,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,22566.12,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,21585.28,0,0,0.0,11
Low (<30%),1-mo delay,treatment,1,122.76,29306.64,0,0,17508.14,12
Low (<30%),1-mo delay,treatment,0,0.0,74605.72,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,33897.64,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,21550.78,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,20487.43,0,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,41229.19,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,90947.38,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,47390.93,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,68023.36,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,51874.37,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,19779.87,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,57316.5,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,24008.19,1,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,34450.36,0,0,0.0,3
Low (<30%),1-mo delay,treatment,1,133.83,29564.38,0,0,30063.94,10
Low (<30%),1-mo delay,treatment,0,0.0,40290.12,0,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,37472.15,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,35078.37,0,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,36965.07,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,48510.02,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,36963.86,1,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,38924.01,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,114892.63,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,71356.62,1,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,33071.5,0,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,44757.35,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,43039.49,0,0,0.0,8
Low (<30%),1-mo delay,treatment,0,0.0,44163.07,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,41990.63,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,44323.23,0,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,37413.17,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,31206.86,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,34952.34,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,17812.61,1,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,60066.27,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,53998.62,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,116013.9,1,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,23339.58,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,34678.45,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,76050.97,0,0,0.0,13
Low (<30%),1-mo delay,treatment,1,66.57,50772.53,0,0,40607.78,9
Low (<30%),1-mo delay,treatment,0,0.0,95935.79,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,88769.66,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,12590.65,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,48259.65,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,48387.22,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,41950.82,0,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,34147.11,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,92661.57,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,41862.66,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,8841.34,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,34009.14,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,119521.69,0,0,0.0,8
Low (<30%),1-mo delay,treatment,1,205.78,24273.59,0,0,29074.26,5
Low (<30%),1-mo delay,treatment,0,0.0,77997.63,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,71460.58,0,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,37336.38,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,46640.08,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,40979.79,0,1,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,32597.89,1,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,30375.67,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,86335.76,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,38906.56,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,28844.21,1,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,55840.55,0,0,0.0,9
Low (<30%),1-mo delay,treatment,1,43.54,52517.17,0,0,35001.13,4
Low (<30%),1-mo delay,treatment,0,0.0,20123.83,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,30747.65,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,18147.11,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,151862.41,0,0,0.0,6
Low (<30%),1-mo delay,treatment,1,102.64,35393.97,1,0,43691.9,6
Low (<30%),1-mo delay,treatment,1,49.75,30250.56,0,0,31223.22,13
Low (<30%),1-mo delay,treatment,0,0.0,33043.56,0,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,29102.25,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,38721.48,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,78685.08,1,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,44548.59,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,21202.29,1,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,23900.85,0,0,0.0,3
Low (<30%),1-mo delay,treatment,1,48.49,46303.28,0,0,29557.41,5
Low (<30%),1-mo delay,treatment,0,0.0,27983.68,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,38571.01,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,159295.53,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,25663.2,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,20590.13,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,29305.56,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,17258.84,1,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,80718.07,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,23766.12,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,26073.72,0,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,21784.43,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,18212.04,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,41284.41,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,29146.25,1,0,0.0,4
Low (<30%),1-mo delay,treatment,1,108.18,17211.27,0,0,23673.05,10
Low (<30%),1-mo delay,treatment,0,0.0,35226.64,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,50944.7,0,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,34018.94,1,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,57257.07,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,99204.01,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,63762.02,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,47268.13,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,63688.72,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,129213.6,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,20641.14,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,58222.38,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,25775.76,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,47883.4,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,21908.35,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,61920.99,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,48806.95,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,89806.88,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,37050.21,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,36465.34,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,36647.98,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,145253.99,1,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,58245.03,0,0,0.0,7
Low (<30%),1-mo delay,treatment,1,76.78,83116.88,0,0,26130.07,7
Low (<30%),1-mo delay,treatment,0,0.0,60952.13,0,0,0.0,8
Low (<30%),1-mo delay,treatment,0,0.0,65949.34,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,20294.53,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,32072.21,0,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,31101.32,0,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,43704.54,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,40292.29,1,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,18993.04,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,43353.2,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,15512.75,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,62561.24,1,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,44696.14,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,79090.23,0,0,0.0,5
Low (<30%),1-mo delay,treatment,1,42.99,47197.2,0,0,29964.53,4
Low (<30%),1-mo delay,treatment,0,0.0,33673.58,0,0,0.0,1
Low (<30%),1-mo delay,treatment,1,78.06,19293.98,0,0,24931.78,9
Low (<30%),1-mo delay,treatment,0,0.0,34835.94,1,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,28618.54,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,51094.96,0,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,34376.02,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,57418.57,0,0,0.0,7
Low (<30%),1-mo delay,treatment,1,31.82,83498.48,0,0,42284.13,3
Low (<30%),1-mo delay,treatment,0,0.0,20923.42,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,42377.04,0,0,0.0,8
Low (<30%),1-mo delay,treatment,0,0.0,41431.38,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,49651.22,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,59813.82,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,93858.48,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,24365.62,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,19334.01,1,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,46626.37,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,53125.96,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,60829.35,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,29001.89,1,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,19278.41,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,78053.51,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,54825.06,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,35112.65,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,14510.04,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,30367.27,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,60075.66,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,52736.57,0,0,0.0,8
Low (<30%),1-mo delay,treatment,1,29.24,21301.08,0,0,49338.32,8
Low (<30%),1-mo delay,treatment,0,0.0,57827.8,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,40601.91,1,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,79953.62,1,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,29932.46,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,31168.9,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,44945.85,0,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,34435.29,0,0,0.0,8
Low (<30%),1-mo delay,treatment,0,0.0,27417.26,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,106551.64,0,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,86348.48,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,26257.57,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,47373.91,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,19725.85,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,99337.81,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,62052.53,0,0,0.0,8
Low (<30%),1-mo delay,treatment,0,0.0,70087.14,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,37417.52,1,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,76344.73,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,76446.1,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,39079.03,0,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,23888.77,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,52747.4,1,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,39831.09,0,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,107145.27,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,43520.25,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,44752.07,1,0,0.0,14
Low (<30%),1-mo delay,treatment,1,72.9,63522.89,1,0,45716.21,3
Low (<30%),1-mo delay,treatment,0,0.0,42501.88,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,60044.65,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,32407.67,1,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,24255.18,0,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,26886.55,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,35850.16,0,0,0.0,8
Low (<30%),1-mo delay,treatment,0,0.0,45025.13,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,54457.96,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,53289.23,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,42646.59,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,24850.15,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,60179.0,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,20030.14,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,23667.84,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,43402.12,0,0,0.0,13
Low (<30%),1-mo delay,treatment,1,78.04,63189.4,0,0,36861.88,3
Low (<30%),1-mo delay,treatment,0,0.0,58065.19,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,40356.13,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,52999.67,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,24907.86,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,32040.86,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,32284.65,0,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,26061.83,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,35455.01,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,38225.33,1,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,33675.25,1,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,37320.32,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,10146.86,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,51457.52,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,34643.25,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,34626.89,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,21195.04,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,92149.6,0,0,0.0,6
Low (<30%),1-mo delay,treatment,0,0.0,94356.46,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,18423.58,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,37718.3,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,67478.34,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,35468.43,1,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,31338.35,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,30336.99,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,49613.49,0,0,0.0,8
Low (<30%),1-mo delay,treatment,0,0.0,156899.77,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,64190.86,1,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,24376.79,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,30983.94,0,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,37115.45,1,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,27614.11,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,25155.29,0,0,0.0,13
Low (<30%),1-mo delay,treatment,0,0.0,61736.5,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,32997.87,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,51101.7,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,103453.76,0,0,0.0,11
Low (<30%),1-mo delay,treatment,0,0.0,32646.67,0,0,0.0,1
Low (<30%),1-mo delay,treatment,0,0.0,48677.81,0,0,0.0,8
Low (<30%),1-mo delay,treatment,1,97.35,25434.31,0,0,47298.05,9
Low (<30%),1-mo delay,treatment,0,0.0,52230.44,0,0,0.0,8
Low (<30%),1-mo delay,treatment,0,0.0,81282.65,0,0,0.0,4
Low (<30%),1-mo delay,treatment,0,0.0,79212.49,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,43339.45,0,0,0.0,2
Low (<30%),1-mo delay,treatment,0,0.0,32734.45,0,0,0.0,4
Low (<30%),1-mo delay,treatment,1,77.64,47765.92,0,0,80031.45,14
Low (<30%),1-mo delay,treatment,0,0.0,43530.69,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,53435.73,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,30897.35,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,34737.74,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,38044.57,0,0,0.0,5
Low (<30%),1-mo delay,treatment,0,0.0,59213.08,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,63275.62,1,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,34196.7,0,0,0.0,14
Low (<30%),1-mo delay,treatment,1,65.13,23865.13,0,0,34576.37,6
Low (<30%),1-mo delay,treatment,0,0.0,50867.83,0,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,61182.91,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,39679.51,0,0,0.0,10
Low (<30%),1-mo delay,treatment,0,0.0,29698.78,0,0,0.0,14
Low (<30%),1-mo delay,treatment,0,0.0,33412.35,0,0,0.0,12
Low (<30%),1-mo delay,treatment,0,0.0,96310.76,0,0,0.0,9
Low (<30%),1-mo delay,treatment,0,0.0,47407.27,1,0,0.0,7
Low (<30%),1-mo delay,treatment,0,0.0,70429.07,0,0,0.0,3
Low (<30%),1-mo delay,treatment,0,0.0,28399.29,0,0,0.0,12
